observation_id,observer_id,taxon_id,license,latitude_public,longitude_public,latitude_private,longitude_private,coordinate_precision,coordinate_precision_public,observed_on,observed_on_string,created_at,quality_grade,url,description,id_agreements,id_disagreements,captive_cultivated,place_guess_public,place_guess_private,obscured,in_project
195112215,8682,4547,cc-by-nc,-124.1350397376,44.0321819159,,,6.0,6.0,2023-12-28,2023-12-28 14:09:24-08:00,2023-12-28T14:12:00-08:00,research,https://www.inaturalist.org/observations/195112215,,1,0,False,"Florence, OR, US",,False,False
195022681,2774338,4547,cc-by-nc,-124.13291694,44.04060705,,,3.0,3.0,2023-12-27,2023-12-27 15:23:12,2023-12-27T15:27:06-08:00,research,https://www.inaturalist.org/observations/195022681,,2,0,False,"Dunes City, OR 97439, USA",,False,False
195014575,353521,4224,cc-by,-123.95138055,46.20596945,,,,,2023-12-27,2023/12/27 11:37 AM,2023-12-27T13:45:17-08:00,research,https://www.inaturalist.org/observations/195014575,,3,0,False,"Seafarers' Park, Hammond",,False,False
194908741,2642164,4553,cc-by-nc,-124.1716783333,43.79653,,,10.0,10.0,2023-08-30,2023-08-30 12:54:12-07:00,2023-12-26T10:32:14-08:00,research,https://www.inaturalist.org/observations/194908741,,1,0,False,"Siuslaw National Forest, OR, US",,False,False
194693913,2405788,4547,cc-by-nc,-124.0271083333,44.929825,,,4.0,4.0,2023-12-22,2023-12-22 13:01:26-08:00,2023-12-23T15:42:31-08:00,research,https://www.inaturalist.org/observations/194693913,,3,0,False,"North Pacific Ocean, OR, US",,False,False
194320935,317500,4553,,-123.92448409,46.0096627,,,9.0,9.0,2023-12-18,2023-12-18 17:12:21,2023-12-18T17:13:55-08:00,research,https://www.inaturalist.org/observations/194320935,,2,0,False,"236G+7V Oogie Island, Seaside, OR 97138, USA",,False,False
194319706,317500,4547,,-123.92889994,46.00836898,,,4.0,4.0,2023-12-18,2023-12-18 16:47:39,2023-12-18T16:50:40-08:00,research,https://www.inaturalist.org/observations/194319706,,2,0,False,"Seaside, OR 97138, USA",,False,False
194300307,2642164,4547,cc-by-nc,-124.1566279159,43.8674154506,,,3.0,3.0,2023-12-18,2023-12-18 11:52:36-08:00,2023-12-18T11:52:51-08:00,research,https://www.inaturalist.org/observations/194300307,,1,0,False,"Siuslaw National Forest, Florence, OR, US",,False,False
194136157,353521,4224,cc-by,-123.9512472167,46.2056722167,,,,,2023-12-16,2023/12/16 11:34 AM,2023-12-16T13:04:44-08:00,research,https://www.inaturalist.org/observations/194136157,,4,0,False,"Hammond, OR  Seafarers' Park",,False,False
193505055,4373267,3906,,-122.7474468,42.4962002,,,,,2023-03-23,2023-03-23 10:56,2023-12-09T09:27:27-08:00,research,https://www.inaturalist.org/observations/193505055,"Found earlier today by Jim & Gary. Pics.

https://ebird.org/checklist/S131615870",1,0,False,"Jackson County, US-OR, US",,False,False
193490700,4373267,3906,,-122.9128075,42.4336881,,,,,2022-04-22,2022-04-22 16:39,2023-12-09T07:10:55-08:00,research,https://www.inaturalist.org/observations/193490700,"Found earlier by Janet Kelly, but I believe it to be a LBCU rather than WHIM. While I'm not super confident at telling the two species apart by distant sight, it flew over fairly close and vocalized while I was observing. It made a rising ""cooLI"" call typical of the curlew. It was also very large in flight, with warm cinnamon tones and heavy wingbeats. It was initially in the elevated causeway between the first and second ponds to the east, but flew overhead and took off to the north out of sight. Pics and audio to follow.

https://ebird.org/checklist/S107741864",1,0,False,"Jackson County, US-OR, US",,False,False
193486201,4373267,3906,,-122.9128075,42.4336881,,,,,2021-06-13,2021-06-13 14:25,2023-12-09T06:18:02-08:00,research,https://www.inaturalist.org/observations/193486201,"Continuing. Pics to follow

https://ebird.org/checklist/S90139118",1,0,False,"Jackson County, US-OR, US",,False,False
193482171,4373267,4553,,-124.0788388,44.6768624,,,,,2019-10-07,2019-10-07 13:36,2023-12-09T05:19:18-08:00,research,https://www.inaturalist.org/observations/193482171,https://ebird.org/checklist/S60434417,1,0,False,"Lincoln County, US-OR, US",,False,False
193482013,4373267,4553,,-123.949414,45.56952,,,,,2019-09-24,2019-09-24 15:51,2023-12-09T05:15:54-08:00,research,https://www.inaturalist.org/observations/193482013,https://ebird.org/checklist/S60092692,1,0,False,"Tillamook County, US-OR, US",,False,False
193481485,4373267,4224,,-123.9280826,45.5590761,,,,,2019-04-14,2019-04-14 13:14,2023-12-09T05:07:26-08:00,research,https://www.inaturalist.org/observations/193481485,https://ebird.org/checklist/S54955707,2,0,False,"Tillamook County, US-OR, US",,False,False
193481077,4373267,4224,,-124.0788388,44.6768624,,,,,2019-10-07,2019-10-07 13:36,2023-12-09T05:02:10-08:00,research,https://www.inaturalist.org/observations/193481077,https://ebird.org/checklist/S60434417,1,0,False,"Lincoln County, US-OR, US",,False,False
193480015,4373267,4224,,-122.6418829,42.6738312,,,,,2019-10-11,2019-10-11 10:30,2023-12-09T04:46:27-08:00,research,https://www.inaturalist.org/observations/193480015,"Continuing. photo to follow

https://ebird.org/checklist/S60533791",2,0,False,"Jackson County, US-OR, US",,False,False
193457892,4373267,4224,,-124.0665436,44.6156447,,,,,2018-10-07,2018-10-07 16:57,2023-12-08T20:49:40-08:00,research,https://www.inaturalist.org/observations/193457892,https://ebird.org/checklist/S49073381,2,0,False,"Lincoln County, US-OR, US",,False,False
193440261,2642164,4547,cc-by-nc,-124.1739116667,43.7858166667,,,3.0,3.0,2023-11-30,2023-11-30 13:50:19-08:00,2023-12-08T17:04:13-08:00,research,https://www.inaturalist.org/observations/193440261,,1,0,False,"Siuslaw National Forest, OR, US",,False,False
193383285,2071217,4224,cc-by-nc,-124.0414860843,44.621683835,,,415.0,415.0,2023-10-28,2023/10/28 10:33 AM,2023-12-08T06:03:10-08:00,research,https://www.inaturalist.org/observations/193383285,,2,0,False,"Newport, OR, USA",,False,False
193382342,2071217,4224,cc-by-nc,-124.0725579242,44.6131528937,,,713.0,713.0,2023-10-28,2023/10/28 9:56 AM,2023-12-08T05:49:54-08:00,research,https://www.inaturalist.org/observations/193382342,,2,0,False,"Lincoln County, OR, USA",,False,False
192675786,2639965,4553,cc-by-nc,-124.076786564,44.6121342062,,,419.0,419.0,2023-11-03,2023-11-03 13:40:00,2023-11-30T15:03:32-08:00,research,https://www.inaturalist.org/observations/192675786,,1,0,False,"Yaquina River, Newport, OR, US",,False,False
191809643,1117485,4224,,-123.8236049,46.1898801,,,166.0,166.0,2023-11-22,2023/11/22 4:09 PM,2023-11-22T17:36:06-08:00,research,https://www.inaturalist.org/observations/191809643,,3,0,False,"1792 Marine Dr, Astoria, OR 97103",,False,False
191680179,2421248,3906,cc-by-nc-nd,-124.0636723315,44.433305933,,,31.0,31.0,2023-11-20,2023/11/20 10:57 AM,2023-11-21T07:52:29-08:00,research,https://www.inaturalist.org/observations/191680179,,1,0,False,"Waldport, OR 97394, USA",,False,False
191234302,153985,4224,cc-by-nc,-124.1974278035,43.6687688172,,,46.0,46.0,2023-11-13,2023-11-13 12:24:12-08:00,2023-11-16T18:30:53-08:00,research,https://www.inaturalist.org/observations/191234302,,2,0,False,"Halfmoon Bay, Reedsport, OR, US",,False,False
191115394,1110622,4224,cc-by-nc,-122.661595,45.6090483333,,,,,2023-11-15,2023/11/15 9:22 AM,2023-11-15T12:08:55-08:00,research,https://www.inaturalist.org/observations/191115394,Red-necked Grebe,2,0,False,"North Portland, Portland, OR, USA",,False,False
190947198,317500,4547,,-124.00986941,46.23613973,,,8.0,8.0,2023-11-13,2023-11-13 15:14:40,2023-11-13T15:16:32-08:00,research,https://www.inaturalist.org/observations/190947198,,1,0,False,"Clatsop County, OR, USA",,False,False
190850855,317500,4553,,-123.93213911,46.05361596,,,3.0,3.0,2023-11-12,2023-11-12 15:45:41,2023-11-12T15:46:55-08:00,research,https://www.inaturalist.org/observations/190850855,,3,0,False,"Clatsop County, OR, USA",,False,False
190850159,317500,4547,,-123.93402385,46.06424818,,,3.0,3.0,2023-11-12,2023-11-12 15:36:29,2023-11-12T15:39:11-08:00,research,https://www.inaturalist.org/observations/190850159,,1,0,False,"Clatsop County, OR, USA",,False,False
190758602,4167278,4224,cc-by-nc,-124.0434682317,44.6239902329,,,229.0,229.0,2023-11-11,2023-11-11 09:40:37-08:00,2023-11-11T20:47:37-08:00,research,https://www.inaturalist.org/observations/190758602,"Had a fish. No idea on species, horrendous photos. Going with this ID because of the dark body with a grayish neck. Lifer if this is indeed stellata ",1,0,False,"Yaquina River, Newport, OR, US",,False,False
190637137,6273589,3906,cc-by-nc,-118.8643874368,43.0669527532,,,15.0,15.0,2016-05-31,2016/05/31 11:30 AM,2023-11-10T18:37:23-08:00,research,https://www.inaturalist.org/observations/190637137,,1,0,False,"Harney County, OR, USA",,False,False
190150813,678742,4224,cc-by-nc,-119.2913575269,45.9276092393,,,31.0,31.0,2023-11-02,2023/11/02 3:07 PM,2023-11-05T17:52:22-08:00,research,https://www.inaturalist.org/observations/190150813,,2,0,False,"Umatilla County, OR, USA",,False,False
189729904,438493,4553,cc-by,-124.0692780912,44.6723762799,,,121.0,121.0,2023-10-30,2023-10-30 12:47:02,2023-11-01T20:45:21-07:00,research,https://www.inaturalist.org/observations/189729904,,2,0,False,"Lincoln County, OR, USA",,False,False
189641659,1289543,4224,cc-by-nc-nd,-124.1339111383,44.014179545,,,,,2023-10-31,2023/10/31 2:52 PM,2023-11-01T00:13:04-07:00,research,https://www.inaturalist.org/observations/189641659,,2,0,False,"Lane County, OR, USA",,False,False
189432584,1289543,4553,cc-by-nc-nd,-124.0656472483,44.8303765533,,,,,2023-10-29,2023/10/29 8:29 AM,2023-10-29T19:49:39-07:00,research,https://www.inaturalist.org/observations/189432584,,2,0,False,"Lincoln County, OR, USA",,False,False
189090331,759683,4553,,-124.1100458671,44.5799582863,,,977.0,977.0,2023-10-15,2023/10/15 12:39 PM,2023-10-26T23:14:27-07:00,research,https://www.inaturalist.org/observations/189090331,,2,0,False,"Lincoln County, OR, USA",,False,False
189090328,759683,4553,,-124.1100458671,44.5799582863,,,977.0,977.0,2023-10-15,2023/10/15 12:39 PM,2023-10-26T23:14:25-07:00,research,https://www.inaturalist.org/observations/189090328,,1,0,False,"Lincoln County, OR, USA",,False,False
189090322,759683,4553,,-124.1100458671,44.5799582863,,,977.0,977.0,2023-10-15,2023/10/15 12:39 PM,2023-10-26T23:14:23-07:00,research,https://www.inaturalist.org/observations/189090322,,1,0,False,"Lincoln County, OR, USA",,False,False
189090314,759683,4553,,-124.1100458671,44.5799582863,,,977.0,977.0,2023-10-15,2023/10/15 12:39 PM,2023-10-26T23:14:20-07:00,research,https://www.inaturalist.org/observations/189090314,,1,0,False,"Lincoln County, OR, USA",,False,False
189090313,759683,4553,,-124.1054806208,44.5660755938,,,1953.0,1953.0,2023-10-15,2023/10/15 12:39 PM,2023-10-26T23:14:20-07:00,research,https://www.inaturalist.org/observations/189090313,,1,0,False,"Lincoln County, OR, USA",,False,False
189090289,759683,4547,,-124.1104656585,44.5728641376,,,244.0,244.0,2023-10-15,2023/10/15 12:39 PM,2023-10-26T23:14:16-07:00,research,https://www.inaturalist.org/observations/189090289,,1,0,False,"Lincoln County, OR, USA",,False,False
189090271,759683,4547,,-124.1074293668,44.5891029399,,,244.0,244.0,2023-10-15,2023/10/15 12:39 PM,2023-10-26T23:14:11-07:00,research,https://www.inaturalist.org/observations/189090271,,1,0,False,"Lincoln County, OR, USA",,False,False
189090264,759683,4224,,-124.0718960129,44.6145555673,,,244.0,244.0,2023-10-15,2023/10/15 12:39 PM,2023-10-26T23:14:09-07:00,research,https://www.inaturalist.org/observations/189090264,,2,0,False,"Newport, OR, USA",,False,False
189090263,759683,4553,,-124.0718960129,44.6145555673,,,244.0,244.0,2023-10-15,2023/10/15 12:39 PM,2023-10-26T23:14:09-07:00,research,https://www.inaturalist.org/observations/189090263,,1,0,False,"Newport, OR, USA",,False,False
188862405,5318829,4553,cc-by-nc,-124.5218589594,42.8856470555,,,234.0,234.0,2023-10-16,2023/10/16 1:28 PM,2023-10-24T21:12:53-07:00,research,https://www.inaturalist.org/observations/188862405,,1,0,False,"Curry County, OR, USA",,False,False
188484573,4167278,4224,cc-by-nc,-124.0641097376,44.6208361401,,,721.0,721.0,2023-10-21,2023-10-21 13:49:01-07:00,2023-10-21T23:34:05-07:00,research,https://www.inaturalist.org/observations/188484573,Again no confidence at all here,1,0,False,"Yaquina River, Newport, OR, US",,False,False
188484481,4167278,4553,cc-by-nc,-124.0642266006,44.6200941648,,,209.0,209.0,2023-10-21,2023-10-21 13:45:18-07:00,2023-10-21T23:32:08-07:00,research,https://www.inaturalist.org/observations/188484481,"Not a super recognizable one unfortunately 

Lifer!",1,0,False,"Yaquina River, Newport, OR, US",,False,False
188484345,4167278,4224,cc-by-nc,-124.0652924758,44.6189817317,,,212.0,212.0,2023-10-21,2023-10-21 13:40:29-07:00,2023-10-21T23:30:29-07:00,research,https://www.inaturalist.org/observations/188484345,Maybe??? Actively eating a fish in these photos,2,0,False,"Yaquina River, Newport, OR, US",,False,False
188484205,4167278,4224,cc-by-nc,-124.0697721076,44.6161405851,,,248.0,248.0,2023-10-21,2023-10-21 13:28:25-07:00,2023-10-21T23:28:24-07:00,research,https://www.inaturalist.org/observations/188484205,Probably?,2,0,False,"Yaquina River, Newport, OR, US",,False,False
187749087,298425,4224,cc-by-nc,-124.0648401,44.6145616,,,843.0,843.0,2023-10-15,2023/10/15 9:52 AM,2023-10-15T22:49:24-07:00,research,https://www.inaturalist.org/observations/187749087,,1,0,False,"South Jetty, Newport, OR 97365, USA",,False,False
187734744,4167278,4224,cc-by-nc,-124.0715599956,44.613958336,,,198.0,198.0,2023-10-14,2023-10-14 11:46:43-07:00,2023-10-15T19:54:15-07:00,research,https://www.inaturalist.org/observations/187734744,Lifer!,2,0,False,"Yaquina River, Newport, OR, US",,False,False
187335842,3327340,3906,cc-by-nc,-119.0301799096,43.5582792386,,,1097.0,1097.0,2007-05-13,2007/05/13 10:12 AM,2023-10-12T22:59:20-07:00,research,https://www.inaturalist.org/observations/187335842,,2,0,False,"Harney County, OR, USA",,False,False
187327743,7057628,3906,cc-by-nc,-117.1276438513,43.558047111,,,576.0,576.0,2005-06-05,2005/06/05 2:42 PM,2023-10-12T21:34:28-06:00,research,https://www.inaturalist.org/observations/187327743,Minolta DSC,1,0,False,"Malheur County, OR, USA",,False,False
186502044,768606,3906,cc-by-nc,-124.2780417949,43.4185236711,,,395.0,395.0,2023-10-06,2023-10-06 13:47:29,2023-10-06T21:34:25-07:00,research,https://www.inaturalist.org/observations/186502044,,1,0,False,"Coos County, OR, USA",,False,False
185662667,966977,4224,cc-by-nc,-118.8107199373,42.9547687429,,,31.0,31.0,2023-09-30,2023/09/30 12:40 PM,2023-09-30T17:24:42-07:00,research,https://www.inaturalist.org/observations/185662667,,1,0,False,"Harney County, OR, USA",,False,False
185590498,2734860,3906,cc-by-nc,-119.3425179,45.9173549,,,8977.0,8977.0,2019-05-14,2019/05/14 10:11 PM,2023-09-30T09:33:02-07:00,research,https://www.inaturalist.org/observations/185590498,,1,0,False,"Umatilla, OR 97882, USA",,False,False
185103569,4059745,4224,cc-by-nc,-123.3454921625,44.5235354427,,,31.0,31.0,2023-09-20,2023/09/20 11:25 AM,2023-09-26T21:32:32-07:00,research,https://www.inaturalist.org/observations/185103569,,3,0,False,"Benton County, OR, USA",,False,False
184955012,317500,4553,,-123.92152049,46.01733555,,,5.0,5.0,2023-09-25,2023-09-25 19:00:09,2023-09-25T19:03:14-07:00,research,https://www.inaturalist.org/observations/184955012,,2,0,False,"Gearhart, OR 97138, USA",,False,False
184565031,6394851,4224,cc-by-nc,-123.0896416457,45.508190009,,,2.0,2.0,2023-09-23,2023/09/23,2023-09-23T11:03:15-07:00,research,https://www.inaturalist.org/observations/184565031,Never knew you could see through Binoculars with a camera! Decent result though!,2,0,False,"Forest Grove, OR 97116, USA",,False,False
184193484,1022491,4224,cc-by-nc,-123.3448573574,44.5230296602,,,68.0,68.0,2023-09-20,2023-09-20 11:04:05,2023-09-20T17:07:48-07:00,research,https://www.inaturalist.org/observations/184193484,,2,0,False,"Corvallis, OR 97333, USA",,False,False
184175448,174086,4224,cc-by-nc,-123.3463068507,44.5221060681,,,510.0,510.0,2023-09-20,2023/09/20 12:45 PM,2023-09-20T14:25:53-07:00,research,https://www.inaturalist.org/observations/184175448,,2,0,False,"Philomath Sewage Ponds, Benton County, OR, USA",,False,False
183786073,966977,4224,cc-by-nc,-118.8102438889,42.9559873889,,,,,2023-09-17,2023/09/17 1:23 PM,2023-09-17T18:59:23-07:00,research,https://www.inaturalist.org/observations/183786073,,2,0,False,"Harney County, OR, USA",,False,False
183005330,317500,4553,,-123.96518289,45.90136166,,,8.0,8.0,2023-09-12,2023-09-12 15:08:42,2023-09-12T15:11:46-07:00,research,https://www.inaturalist.org/observations/183005330,,2,0,False,"Cannon Beach, OR, USA",,False,False
182805982,966977,4553,cc-by-nc,-124.0793449606,44.6046068151,,,300.0,300.0,2023-09-09,2023/09/09 7:09 AM,2023-09-11T06:56:09-07:00,research,https://www.inaturalist.org/observations/182805982,,1,0,False,"Lincoln County, OR, USA",,False,False
182673764,2235540,3906,cc-by-nc,-119.870311415,42.4392163066,,,122.0,122.0,2023-05-13,2023/05/13 10:08 AM,2023-09-10T11:01:46-07:00,research,https://www.inaturalist.org/observations/182673764,,1,0,False,"Lake County, OR, USA",,False,False
181101312,1289543,4224,cc-by-nc-nd,-123.965885525,45.267232775,,,,,2023-08-26,2023/08/26 1:53 PM,2023-08-31T12:47:30-07:00,research,https://www.inaturalist.org/observations/181101312,,2,0,False,"Tillamook County, OR, USA",,False,False
181009687,1634450,4547,cc-by-nc,-124.0731410506,44.8084899538,,,2521.0,2521.0,2023-08-30,2023/08/30 8:13 PM,2023-08-30T20:41:03-07:00,research,https://www.inaturalist.org/observations/181009687,,1,0,False,"Lincoln County, OR, USA",,False,False
181009686,1634450,4547,cc-by-nc,-124.0731410506,44.8084899538,,,2521.0,2521.0,2023-08-30,2023/08/30 8:13 PM,2023-08-30T20:41:02-07:00,research,https://www.inaturalist.org/observations/181009686,,1,0,False,"Lincoln County, OR, USA",,False,False
180885986,2254287,4224,,-121.7784971995,43.9710454832,,,88.0,88.0,2023-08-14,2023-08-14 11:51:37-07:00,2023-08-30T01:19:57-07:00,research,https://www.inaturalist.org/observations/180885986,,1,0,False,"Hosmer Lake, Sisters, OR, US",,False,False
180834651,300278,4553,cc-by-nc,-124.0703880437,44.6133573376,,,15.0,15.0,2023-08-23,2023/08/23 2:13 PM,2023-08-29T14:59:34-07:00,research,https://www.inaturalist.org/observations/180834651,,1,0,False,"Newport, OR, USA",,False,False
180487779,2714943,4547,,-123.9706583333,45.2075116667,,,4.0,4.0,2023-08-26,2023-08-26 16:37:49-07:00,2023-08-27T11:29:47-07:00,research,https://www.inaturalist.org/observations/180487779,,2,0,False,"North Pacific Ocean, OR, US",,False,False
180318168,1110622,4224,cc-by-nc,-122.6040783333,45.5999766667,,,,,2023-08-26,2023/08/26 9:02 AM,2023-08-26T12:08:45-07:00,research,https://www.inaturalist.org/observations/180318168,Red-necked Grebe,2,0,False,"Northeast Portland, Portland, OR, USA",,False,False
180156790,1192308,4553,,-123.9877616667,45.098575003,,,20.0,20.0,2023-08-25,2023-08-25 11:08:08-07:00,2023-08-25T11:54:01-07:00,research,https://www.inaturalist.org/observations/180156790,"Bad storm last night over the ocean, could have drowned and washed up ",2,0,False,"North Pacific Ocean, Neskowin, OR, US",,False,False
178121224,966977,3906,cc-by-nc,-118.8027193889,43.4010083333,,,,,2023-08-10,2023/08/10 7:38 AM,2023-08-12T21:48:33-07:00,research,https://www.inaturalist.org/observations/178121224,,1,0,False,"Harney County, OR, USA",,False,False
176895172,6191605,3906,cc-by-nc,-117.8583580856,44.904911026,,,15.0,15.0,2023-06-21,2023/06/21 2:51 PM,2023-08-05T19:29:02-07:00,research,https://www.inaturalist.org/observations/176895172,,1,0,False,"Baker County, OR, USA",,False,False
175321197,29091,3906,cc-by-nc,-117.8605384138,44.9049434594,,,2.0,2.0,2023-06-21,2023/06/21 2:51 PM,2023-07-27T21:26:46-07:00,research,https://www.inaturalist.org/observations/175321197,,1,0,False,"Baker County, OR, USA",,False,False
174215841,3399011,4553,cc-by-nc,-124.0773555556,44.6746527778,,,,,2023-07-21,2023-07-21 09:57:12,2023-07-21T21:30:35-07:00,research,https://www.inaturalist.org/observations/174215841,"Sorry the photos are so bad, i only had my binoculars! Lifer, if this is indeed a RHAU.",1,0,False,"Agate Beach, Newport, OR, USA",,False,False
173686067,1921652,3906,,-118.698812108,42.3636276261,,,29263.0,29263.0,2023-07-03,2023/07/03 7:36 AM,2023-07-18T16:56:14-07:00,research,https://www.inaturalist.org/observations/173686067,,1,0,False,"Harney County, US-OR, US",,True,False
172866517,2291190,4553,cc-by-nc,-123.9654712951,45.5684978152,,,198.0,198.0,2023-07-05,2023/07/05 10:47 AM,2023-07-14T09:45:12-07:00,research,https://www.inaturalist.org/observations/172866517,,1,0,False,"Tillamook County, OR, USA",,False,False
172699375,5475483,3906,cc-by-nc,-117.2416344405,43.4560079653,,,36841.0,36841.0,2023-06-26,2023-06-26 22:37:55-04:00,2023-07-13T10:31:48-06:00,research,https://www.inaturalist.org/observations/172699375,,1,0,False,"Jordan Valley, OR, US",,False,False
172618963,759683,4553,,-124.1302299,44.6076689,,,,,2021-12-05,12/5/2021 12:00,2023-07-12T20:33:35-07:00,research,https://www.inaturalist.org/observations/172618963,394228801,1,0,False,0-5 miles offshore,,False,False
172618962,759683,4553,,-124.1302299,44.6076689,,,,,2021-12-05,12/5/2021 12:00,2023-07-12T20:33:35-07:00,research,https://www.inaturalist.org/observations/172618962,394228831,1,0,False,0-5 miles offshore,,False,False
171882876,966977,3906,cc-by-nc,-118.8544566111,43.3812916111,,,,,2023-07-05,2023/07/05 7:19 AM,2023-07-08T20:20:44-07:00,research,https://www.inaturalist.org/observations/171882876,,1,0,False,"Harney County, OR, USA",,False,False
170060654,232932,3906,cc-by-nc,-118.8027567138,43.397546441,,,1180.0,1180.0,2023-06-20,2023/06/20 2:02 PM,2023-06-28T20:57:48-07:00,research,https://www.inaturalist.org/observations/170060654,,1,0,False,"Lawen Marshes, Harney County, OR",,False,False
168435004,776154,3906,,-121.137066762,42.8497826911,,,1616.0,1616.0,2023-06-16,2023-06-16 23:38:15-07:00,2023-06-19T21:29:58-07:00,research,https://www.inaturalist.org/observations/168435004,,1,0,False,"Fremont-Winema National Forests, Silver Lake, OR, US",,False,False
166719242,966977,3906,cc-by-nc,-118.8027478241,43.4152896938,,,244.0,244.0,2023-06-10,2023/06/10 4:09 PM,2023-06-10T19:16:19-07:00,research,https://www.inaturalist.org/observations/166719242,,1,0,False,"Harney County, OR, USA",,False,False
164804421,15366,3906,cc-by-nc,-123.91798606,46.0135858096,,,127.0,127.0,2023-05-29,2023/05/29 7:27 AM,2023-05-31T06:55:23-07:00,research,https://www.inaturalist.org/observations/164804421,,1,0,False,Necanicum Estuary,,False,False
164325455,1117485,3906,,-123.9214388,46.0165784,,,278.0,278.0,2023-05-28,2023/05/28 3:55 PM,2023-05-28T17:05:52-07:00,research,https://www.inaturalist.org/observations/164325455,,2,0,False,"Clatsop County, OR, USA",,False,False
163759300,29091,3906,cc-by-nc,-117.9177399757,45.0184244401,,,4.0,4.0,2023-05-23,2023/05/23 11:53 AM,2023-05-25T20:36:39-07:00,research,https://www.inaturalist.org/observations/163759300,,2,0,False,"Baker County, OR, USA",,False,False
163582008,2147595,3906,cc-by-nc,-119.0200561553,43.5496392451,,,122.0,122.0,2023-05-07,2023/05/07 10:19 AM,2023-05-24T18:38:54-07:00,research,https://www.inaturalist.org/observations/163582008,,1,0,False,"Harney County, OR, USA",,False,False
163564576,2147595,3906,cc-by-nc,-119.0199602549,43.5321604235,,,61.0,61.0,2023-05-06,2023/05/06 5:57 PM,2023-05-24T16:19:25-07:00,research,https://www.inaturalist.org/observations/163564576,,1,0,False,"Harney County, OR, USA",,False,False
163443854,2147595,3906,cc-by-nc,-118.5815537697,42.10212793,,,61.0,61.0,2023-05-04,2023/05/04 1:00 PM,2023-05-23T23:57:42-07:00,research,https://www.inaturalist.org/observations/163443854,,1,0,False,"Harney County, OR, USA",,False,False
163443847,2147595,3906,cc-by-nc,-119.0202621714,43.5594395255,,,244.0,244.0,2023-05-04,2023/05/04 10:35 AM,2023-05-23T23:57:41-07:00,research,https://www.inaturalist.org/observations/163443847,,1,0,False,"Harney County, OR, USA",,False,False
163443842,2147595,3906,cc-by-nc,-119.0201379388,43.5738980408,,,61.0,61.0,2023-05-04,2023/05/04 10:28 AM,2023-05-23T23:57:39-07:00,research,https://www.inaturalist.org/observations/163443842,,1,0,False,"Harney County, OR, USA",,False,False
163266572,29091,4224,cc-by-nc,-117.9456678,45.2771625404,,,8.0,8.0,2023-05-17,2023/05/17 4:16 PM,2023-05-22T23:25:13-07:00,research,https://www.inaturalist.org/observations/163266572,,2,0,False,"Union County, OR, USA",,False,False
163253304,29091,3906,cc-by-nc,-117.9254436204,45.0148350953,,,4.0,4.0,2023-05-13,2023/05/13 5:09 PM,2023-05-22T20:42:07-07:00,research,https://www.inaturalist.org/observations/163253304,,1,0,False,"Baker County, OR, USA",,False,False
163253303,29091,3906,cc-by-nc,-117.9249231598,45.0146542466,,,2.0,2.0,2023-05-13,2023/05/13 5:09 PM,2023-05-22T20:42:07-07:00,research,https://www.inaturalist.org/observations/163253303,,1,0,False,"Baker County, OR, USA",,False,False
163059136,1838844,3906,cc-by-nc,-118.8947141816,42.833065163,,,5414.0,5414.0,2023-05-09,2023-05-09 09:20:00-07:00,2023-05-21T20:56:28-07:00,research,https://www.inaturalist.org/observations/163059136,,1,0,False,"Malheur National Wildlife Refuge, Frenchglen, OR, US",,False,False
162608510,29091,4224,cc-by-nc,-117.9401480209,45.2781898885,,,8.0,8.0,2023-05-03,2023/05/03 3:58 PM,2023-05-19T22:51:52-07:00,research,https://www.inaturalist.org/observations/162608510,,2,0,False,"Union County, OR, USA",,False,False
161810453,4888,3906,cc-by,-119.0437969069,43.508992805,,,488.0,488.0,2023-05-05,2023/05/05 10:14 AM,2023-05-15T08:04:02-07:00,research,https://www.inaturalist.org/observations/161810453,,1,0,False,"Harney County, OR, USA",,False,False
161708075,6191605,3906,cc-by-nc,-117.9282031884,45.0141672936,,,8.0,8.0,2023-05-13,2023/05/13 5:09 PM,2023-05-14T16:23:47-07:00,research,https://www.inaturalist.org/observations/161708075,,2,0,False,"Baker County, OR, USA",,False,False
159664526,29091,3906,cc-by-nc,-117.9256576983,45.0141710503,,,4.0,4.0,2023-04-17,2023/04/17 7:22 PM,2023-05-04T07:59:49-07:00,research,https://www.inaturalist.org/observations/159664526,,2,0,False,"Baker County, OR, USA",,False,False
159664509,29091,3906,cc-by-nc,-117.9316811116,45.0115776644,,,8.0,8.0,2023-04-17,2023/04/17 5:31 PM,2023-05-04T07:59:47-07:00,research,https://www.inaturalist.org/observations/159664509,,1,0,False,"Baker County, OR, USA",,False,False
156839716,6191605,3906,cc-by-nc,-117.8399122402,44.8155392893,,,1.0,1.0,2023-04-22,2023/04/22 3:08 PM,2023-04-26T21:05:04-07:00,research,https://www.inaturalist.org/observations/156839716,,1,0,False,"Baker County, OR, USA",,False,False
156839715,6191605,3906,cc-by-nc,-117.8399139236,44.8155554999,,,1.0,1.0,2023-04-22,2023/04/22 3:08 PM,2023-04-26T21:05:04-07:00,research,https://www.inaturalist.org/observations/156839715,,1,0,False,"Baker County, OR, USA",,False,False
156839714,6191605,3906,cc-by-nc,-117.8398931717,44.8155516944,,,4.0,4.0,2023-04-22,2023/04/22 3:08 PM,2023-04-26T21:05:03-07:00,research,https://www.inaturalist.org/observations/156839714,,1,0,False,"Baker County, OR, USA",,False,False
